Actual,Predicted
243,271.505
311,346.585
246,423.13
521,469.25
901,949.135
257,301.74
681,718.225
376,357.975
991,938.06
475,426.0
251,301.125
192,247.35
336,264.38
537,462.945
439,354.995
860,846.28
250,196.1
228,223.655
591,426.205
768,716.43
500,488.065
400,449.19
497,578.505
3748,3870.475
380,297.44
392,495.975
1055,960.905
127,242.975
507,401.02
276,251.67
260,220.025
493,376.155
351,382.29
1168,1010.555
385,485.26
616,529.99
378,395.9
284,194.37
442,566.64
249,244.38
424,493.31
901,881.895
317,303.905
244,240.26
507,565.805
570,513.73
237,259.06
323,368.885
491,537.39
453,424.025
333,281.185
363,453.215
931,786.855
288,219.37
447,522.085
235,283.295
427,362.985
285,436.895
578,547.69
358,234.11
253,321.345
245,269.26
565,552.705
340,210.425
464,491.565
624,439.965
322,335.035
221,193.745
175,244.235
564,511.695
687,509.305
557,576.47
902,857.6
948,803.58
172,137.06
765,605.82
310,278.15
624,595.715
469,407.61
789,754.435
263,421.24
491,548.285
317,275.255
401,557.1
350,297.06
374,258.155
216,342.645
396,278.405
967,876.16
489,509.05
729,531.615
290,241.625
528,427.355
335,490.07
513,440.71
423,415.475
623,685.465
258,306.25
245,211.385
460,642.5
299,334.86
395,336.51
375,329.965
222,246.26
348,491.33
403,299.05
190,355.405
350,243.31
1041,861.77
676,637.635
424,381.645
583,657.79
359,217.915
311,311.265
160,243.905
582,580.215
454,547.56
409,376.885
439,403.665
579,490.145
577,462.185
196,254.15
175,238.71
510,681.24
325,271.95
300,400.725
298,243.51
231,278.67
3122,3155.315
312,291.61
142,196.195
338,247.665
375,461.55
405,361.92
179,287.315
482,507.14
179,192.39
217,248.99
229,357.355
403,358.345
231,196.175
570,592.06
247,388.255
450,377.13
439,515.965
788,917.635
359,364.37
451,434.47
625,596.055
235,198.075
294,421.22
262,351.32
415,375.2
402,402.165
353,348.445
128,209.995
620,562.415
604,565.745
238,279.7
461,398.925
432,554.35
268,327.785
508,453.865
220,235.865
201,264.3
148,236.6
208,219.02
347,391.115
314,456.225
536,397.295
515,438.14
1000,1002.565
631,506.675
370,347.855
361,303.61
910,760.07
247,321.69
557,416.655
2740,2807.775
546,496.61
613,776.75
135,162.805
615,614.16
396,407.35
255,181.85
601,504.34
293,269.99
649,684.83
228,285.05
1065,1067.135
409,299.505
900,988.505
381,272.59
209,365.805
160,215.915
433,418.45
354,432.43
516,536.04
293,233.415
520,561.215
271,202.355
382,358.54
202,190.33
199,189.35
341,225.29
271,345.205
753,629.34
358,296.795
1024,948.55
147,193.975
349,373.645
267,215.815
148,203.715
361,457.245
581,598.88
366,258.26
348,232.31
273,200.535
317,299.16
222,244.655
257,380.43
346,338.09
149,218.945
365,332.475
913,877.945
550,473.64
249,285.25
355,452.85
267,323.215
312,412.45
718,667.86
317,309.73
468,516.36
324,296.58
629,530.12
457,632.83
278,214.515
518,386.59
459,423.435
311,321.595
347,314.445
800,719.04
568,469.26
284,295.555
238,284.45
456,438.31
253,426.665
255,381.045
141,193.725
793,653.61
388,418.46
2440,2414.515
123,303.205
496,457.78
310,431.095
710,674.415
697,871.155
328,341.83
469,451.45
541,588.425
579,580.34
506,489.895
495,421.065
577,413.475
415,383.34
477,358.09
430,503.585
412,429.875
386,267.695
538,486.205
1039,840.69
195,279.27
254,308.715
200,210.775
448,457.895
573,452.93
635,530.75
659,588.945
183,222.96
274,233.87
883,790.48
431,323.12
396,352.24
456,396.51
131,198.945
361,538.77
345,395.56
595,524.425
554,567.615
281,322.645
153,237.015
138,144.695
908,960.82
457,459.81
387,387.72
783,683.21
275,218.88
309,259.15
348,359.705
211,191.605
365,267.835
326,274.115
555,445.335
372,265.165
538,535.405
251,242.59
420,413.755
305,248.45
437,406.305
222,251.24
801,906.43
454,378.415
663,472.12
308,281.425
573,657.905
522,594.275
538,595.495
501,502.575
363,296.56
628,551.955
372,321.57
622,489.545
426,403.275
463,540.135
343,383.92
284,378.765
268,280.605
355,319.485
248,414.135
424,390.49
116,227.285
256,200.545
581,537.315
955,893.6
261,280.345
241,225.57
742,838.49
353,345.91
300,304.88
289,407.18
625,603.19
314,278.36
515,550.78
191,184.83
255,296.455
314,299.335
253,223.185
229,289.79
372,345.505
346,401.92
379,341.26
962,1007.845
650,557.1
185,219.745
307,369.315
318,398.42
568,495.185
326,299.525
305,233.315
450,439.76
696,703.36
467,351.56
323,316.355
506,449.215
327,270.995
352,336.195
624,506.655
463,415.715
316,437.13
286,328.515
669,774.995
276,301.78
880,976.47
403,435.995
234,193.32
387,556.675
248,237.25
1015,864.225
245,267.755
393,418.64
312,239.545
284,246.08
410,362.17
317,344.96
540,432.925
155,221.665
621,500.13
384,353.265
363,385.81
406,299.685
329,280.9
559,615.095
232,439.31
629,611.47
449,411.445
145,156.305
320,305.59
433,408.205
212,355.035
190,170.12
310,434.725
304,272.87
660,636.08
370,465.405
306,345.765
471,358.595
197,235.915
655,657.2
1060,948.205
345,413.05
239,248.98
404,359.11
313,360.63
536,507.93
243,405.215
1044,926.7
586,534.2
256,214.445
645,622.785
930,910.795
284,223.43
466,441.455
494,408.365
263,256.835
600,527.835
294,217.885
751,792.12
365,437.7
322,341.92
191,183.985
290,270.105
518,518.91
443,462.69
634,635.23
276,420.855
573,378.88
630,651.745
535,449.515
293,297.74
293,371.81
355,358.015
565,488.87
287,299.34
590,413.54
295,288.555
353,324.76
183,255.29
323,295.61
340,379.905
396,516.845
606,521.86
250,250.555
294,256.995
496,393.965
301,343.285
206,230.905
188,292.66
316,325.575
198,226.385
521,403.895
262,457.335
609,618.825
296,231.5
868,785.83
326,371.72
547,439.575
642,515.815
271,437.13
303,234.225
405,463.045
388,380.22
477,525.2
263,483.05
348,223.88
424,488.03
870,899.395
384,362.945
471,390.19
664,728.825
253,352.505
292,245.19
361,302.725
546,394.105
410,493.25
799,622.13
274,303.585
2128,1976.44
673,776.685
340,356.255
269,239.855
381,322.39
784,832.23
475,550.67
217,237.7
729,549.555
518,469.71
315,422.935
317,222.575
280,302.925
821,900.18
345,285.945
498,630.16
490,513.47
395,279.78
463,385.715
269,236.8
308,215.39
353,384.04
376,396.225
173,210.955
599,639.31
303,400.48
238,227.575
265,304.475
406,454.425
591,626.37
136,177.625
208,253.31
328,319.625
369,294.535
500,409.875
913,945.57
643,696.905
462,361.33
398,504.2
181,180.02
225,198.2
444,443.965
253,294.695
206,207.355
338,312.16
655,677.02
588,435.7
309,327.405
952,970.365
380,476.14
490,461.4
362,313.45
365,296.325
316,239.425
397,324.97
336,244.045
186,155.365
304,333.685
132,143.61
265,239.82
165,327.055
542,465.565
645,492.385
816,754.895
178,152.88
351,390.265
331,314.28
297,271.755
364,483.55
213,308.9
400,348.26
577,598.095
593,462.855
639,478.46
555,398.075
464,517.14
314,447.095
487,379.625
275,346.13
602,514.565
566,469.04
164,279.29
422,543.09
904,778.51
240,280.48
199,234.47
369,480.165
409,592.645
374,327.88
785,650.315
436,483.3
298,252.065
424,421.775
561,428.69
255,279.58
372,435.73
215,240.985
203,183.74
1281,1352.07
317,378.51
192,224.88
439,371.61
356,335.885
326,388.575
193,233.84
472,486.425
364,357.17
367,356.195
485,474.925
317,211.42
266,235.4
324,327.21
449,355.75
328,284.665
1365,1230.71
521,524.075
635,590.005
324,432.49
600,465.41
452,383.425
254,320.105
457,497.57
274,352.615
491,520.02
694,576.2
560,418.915
278,344.02
566,591.505
319,353.225
478,382.145
615,660.53
315,414.925
307,423.44
544,573.55
610,593.43
657,583.45
278,249.37
641,675.005
298,223.375
626,497.545
1884,1988.945
522,711.37
236,253.38
745,697.345
224,232.58
345,295.27
294,350.34
436,539.445
723,683.88
784,762.26
289,259.505
995,861.57
427,361.33
249,286.38
461,430.95
904,934.965
199,169.64
218,236.02
384,328.73
449,630.27
345,396.58
389,477.85
418,354.065
266,261.87
232,243.99
903,955.58
179,222.53
402,470.23
542,479.905
243,245.65
411,392.57
455,448.825
294,248.93
550,556.87
253,227.25
352,255.69
141,191.81
621,538.65
2920,2870.455
151,155.71
208,274.035
511,553.62
731,658.18
329,340.025
633,649.385
439,431.655
459,361.375
446,407.445
284,397.675
588,507.92
354,354.33
355,443.795
253,341.79
434,376.255
236,297.09
257,283.145
178,190.21
180,188.535
207,305.27
380,495.82
464,636.14
307,264.035
690,518.755
528,377.79
279,372.745
346,282.085
642,689.075
425,602.495
984,964.02
755,767.335
163,240.865
388,577.39
318,402.12
183,213.87
228,279.885
452,346.71
434,384.35
591,570.17
590,412.0
905,896.61
500,408.9
419,424.445
534,571.08
323,272.7
551,478.63
431,387.54
463,595.265
246,218.245
330,341.755
427,304.415
424,347.515
1956,1890.53
224,232.15
416,300.285
136,260.065
377,386.86
273,222.14
328,415.935
364,300.02
4170,4125.505
158,156.39
666,656.835
506,453.15
872,704.705
356,397.785
779,620.8
804,749.5
191,227.785
174,200.295
360,324.23
155,233.85
552,499.785
131,225.02
254,401.505
631,591.405
912,898.45
504,659.2
3536,3368.545
2508,2475.355
409,292.195
283,402.535
370,344.29
312,354.315
329,296.1
741,890.62
586,606.325
298,384.995
357,413.08
246,214.16
730,605.175
222,220.42
427,504.76
461,441.755
264,363.335
297,246.68
239,261.25
746,594.105
275,304.3
365,312.33
370,304.785
289,345.845
562,482.825
257,350.3
349,364.805
535,443.225
469,529.215
243,201.405
272,356.695
502,448.89
757,934.025
649,583.315
275,293.545
565,490.23
498,403.445
315,336.575
143,197.565
435,377.505
805,820.735
341,363.42
438,437.825
157,217.445
186,233.095
159,296.805
573,521.285
1003,927.875
569,526.105
874,720.12
191,167.99
235,415.5
435,423.715
444,417.905
165,170.39
250,238.615
426,404.245
234,225.245
340,371.935
411,367.635
222,209.3
497,340.725
187,306.64
468,534.705
254,333.59
970,848.72
186,248.35
285,295.885
439,414.785
264,241.92
995,935.91
193,221.915
372,286.025
270,240.825
467,465.54
322,352.625
692,738.95
681,630.075
465,397.965
260,197.735
313,255.165
243,354.585
242,294.865
329,367.485
941,872.965
385,356.58
259,268.435
451,368.425
259,225.145
723,620.555
560,478.26
1017,878.15
368,347.41
316,276.175
217,355.515
377,376.685
287,321.7
469,517.185
349,342.095
267,353.76
431,554.925
270,288.06
819,640.0
250,245.525
412,481.225
409,506.6
769,873.25
450,349.705
365,357.08
370,301.265
363,258.74
601,457.135
351,312.375
289,216.9
380,313.95
486,475.465
470,511.415
545,567.95
688,725.025
275,357.43
375,289.93
457,552.345
278,386.055
369,358.75
373,339.62
1053,956.79
726,578.165
2104,1965.725
592,488.11
389,385.02
268,374.115
412,307.685
477,554.825
355,362.05
431,381.935
488,467.495
178,285.43
468,365.015
988,874.86
542,412.865
267,209.59
418,315.035
408,297.1
2045,2051.45
430,397.915
260,283.395
267,410.74
352,294.215
565,657.195
530,541.905
527,420.63
276,382.89
400,402.255
496,415.055
567,625.27
414,454.975
308,299.455
582,621.56
234,316.925
496,495.95
368,412.96
520,478.575
459,502.4
378,325.315
386,440.995
671,601.645
363,470.07
773,795.86
255,334.21
297,305.02
521,506.195
404,404.2
263,380.85
826,936.305
335,295.225
309,283.95
350,335.775
473,526.79
262,226.495
145,201.52
182,213.26
255,216.35
415,312.19
275,371.615
432,537.555
261,219.47
142,183.06
274,375.03
310,429.85
312,341.48
167,235.975
442,328.495
461,530.055
858,654.585
475,329.48
308,286.27
207,306.77
190,223.465
218,361.865
580,454.06
233,200.115
464,437.61
236,299.835
153,230.0
447,342.02
900,905.315
451,592.725
564,420.68
410,464.075
406,273.095
290,241.27
223,271.13
213,286.84
645,642.0
376,375.7
503,438.095
338,275.715
985,809.115
642,480.74
300,473.665
412,425.305
404,394.245
255,229.09
1053,890.68
455,376.855
213,234.395
670,600.03
413,422.18
953,972.5
240,247.96
684,705.115
416,448.67
604,843.66
3474,3522.645
391,491.475
539,441.265
853,691.925
848,744.56
312,325.16
201,243.855
439,399.795
400,371.075
317,241.31
508,411.335
430,328.83
834,802.595
155,212.795
321,232.785
360,345.415
884,950.375
367,361.125
353,415.685
405,431.67
493,530.695
365,382.395
575,578.36
259,222.085
262,289.885
315,408.65
325,252.22
676,784.54
371,323.68
475,392.3
880,826.81
421,490.02
747,872.905
288,239.04
309,256.03
719,860.665
536,454.575
248,392.165
894,838.725
786,610.63
261,263.23
832,739.565
293,442.435
509,462.5
291,278.13
2775,2584.565
327,479.555
184,193.02
414,438.905
358,412.215
347,441.605
245,292.615
353,395.985
276,282.77
351,295.065
176,191.665
625,597.27
461,410.9
327,333.115
149,183.21
231,307.355
213,290.165
238,305.385
449,467.2
267,285.925
187,247.38
502,481.8
371,477.355
462,448.67
644,670.36
383,471.69
280,205.765
631,484.225
528,562.36
419,416.185
1068,922.13
296,259.3
317,433.88
269,270.13
908,695.005
301,424.965
128,243.82
244,244.45
230,232.73
308,287.145
214,317.875
386,391.82
264,209.455
518,487.855
368,320.625
189,212.645
341,369.01
4360,4288.905
530,450.015
411,388.4
261,329.615
267,353.15
400,392.955
157,233.415
398,391.095
159,276.39
352,412.595
312,267.2
873,658.635
179,276.47
454,480.545
948,735.31
223,222.055
348,539.84
573,426.36
456,361.805
348,268.955
400,360.035
495,596.485
559,562.405
2005,1911.53
372,332.575
727,683.555
384,368.965
423,537.11
273,242.275
349,406.97
498,495.955
272,442.98
770,694.09
246,329.725
288,224.81
162,143.01
665,560.0
281,267.52
524,429.065
375,233.25
360,356.4
967,866.21
389,332.725
520,505.745
802,783.985
314,325.155
352,412.44
524,517.875
662,648.56
217,235.965
235,276.655
491,459.25
145,237.615
583,495.715
719,603.495
287,223.025
252,236.36
480,467.255
138,192.085
334,357.09
271,294.825
255,370.755
484,532.875
245,238.88
294,381.665
312,288.64
898,684.315
660,675.505
431,360.73
215,255.605
776,799.65
411,299.835
292,327.575
164,263.17
1065,949.98
538,441.15
531,684.62
220,243.245
955,965.68
484,504.54
391,529.6
274,245.33
540,380.025
510,374.205
605,604.125
574,466.055
926,836.59
371,308.25
735,795.585
404,470.38
207,196.79
285,296.1
773,741.68
811,804.95
611,533.695
451,355.35
217,267.675
336,366.715
418,474.58
304,341.17
395,357.21
505,513.73
620,496.865
302,430.405
340,353.915
122,227.31
258,336.855
498,474.025
647,552.44
407,456.52
489,371.55
472,376.75
248,282.99
345,281.26
328,273.545
280,292.355
274,320.415
111,146.47
333,295.19
340,267.53
341,268.405
758,634.55
639,528.1
400,535.475
323,430.465
518,446.3
300,355.04
614,619.475
287,272.845
764,690.22
423,488.11
496,431.895
535,694.93
527,473.535
562,485.155
282,223.46
468,397.905
235,283.29
292,308.1
207,270.345
902,827.88
313,341.48
215,235.14
377,275.955
455,507.29
374,469.27
164,220.485
261,267.795
599,580.64
628,582.275
320,244.455
679,760.165
231,395.325
632,522.465
588,399.7
103,121.215
900,946.745
360,310.9
394,347.43
185,291.12
537,479.255
434,377.04
315,364.91
314,402.2
355,366.67
494,432.505
452,457.71
412,441.45
521,527.155
269,276.6
529,450.315
249,242.015
290,227.38
278,301.625
527,394.37
507,447.565
335,350.815
280,403.895
249,386.585
535,467.92
411,396.665
596,494.115
859,682.475
273,267.43
178,209.09
424,381.945
265,332.45
446,512.275
351,338.905
414,445.7
541,565.04
625,549.105
610,664.745
903,769.4
762,635.205
442,340.87
1995,2075.49
100,173.905
213,222.485
500,495.675
359,501.46
729,631.675
335,364.87
544,602.45
345,504.635
455,459.815
310,282.34
464,567.86
354,344.505
423,356.095
329,261.52
517,417.14
480,385.545
683,761.88
556,460.835
309,253.33
637,396.57
298,299.665
641,704.825
907,747.97
302,243.71
501,580.79
604,722.38
314,279.315
421,411.68
505,484.165
271,419.05
693,575.235
232,288.915
653,472.895
395,484.595
283,284.89
346,480.115
250,344.85
388,362.095
243,371.44
500,559.98
313,254.34
302,248.895
284,289.74
434,358.585
257,188.255
177,252.675
392,306.42
177,302.535
403,423.67
306,376.535
1860,1929.835
972,827.345
871,959.485
414,359.85
485,416.145
579,595.035
275,254.72
411,506.315
222,268.22
73,211.655
502,526.225
195,264.195
286,252.485
514,476.19
465,580.845
629,597.31
212,210.995
377,344.475
394,425.86
317,215.05
340,337.955
340,280.36
245,393.74
435,364.64
429,414.515
844,660.12
921,831.62
426,335.1
563,401.015
362,319.875
325,296.755
251,297.675
251,270.015
401,441.355
221,227.785
234,319.16
212,234.525
445,496.245
3528,3735.885
515,476.425
636,439.165
130,143.885
656,651.03
293,314.765
613,494.745
308,262.175
152,226.145
310,255.41
459,375.13
791,716.095
562,517.085
284,285.285
177,260.84
352,376.265
386,294.54
443,417.065
352,308.71
393,304.67
426,449.085
397,381.66
289,297.04
321,326.44
331,301.83
272,363.85
489,459.995
577,522.24
823,796.57
415,369.86
280,282.015
164,198.085
272,273.25
171,203.54
416,301.77
750,724.21
91,248.725
476,413.375
263,230.935
583,421.015
386,342.565
268,385.4
775,879.805
272,410.345
543,465.91
657,591.755
241,303.645
394,380.64
1035,1032.345
272,434.82
406,332.21
795,997.23
433,384.095
271,347.615
147,249.02
272,291.395
366,427.215
326,287.72
664,559.745
308,277.9
371,481.76
260,308.105
254,255.065
132,275.575
367,473.615
479,424.805
640,506.565
822,638.455
294,278.95
490,607.945
1005,1039.125
230,210.14
195,286.05
266,424.56
293,434.165
407,298.75
560,535.615
396,318.74
518,462.02
221,312.865
565,592.63
440,411.855
280,232.165
900,784.92
467,448.03
821,832.23
543,618.27
499,426.995
324,268.595
338,489.855
491,487.11
465,446.805
431,287.66
454,524.03
355,257.14
303,256.155
256,225.89
282,249.645
201,381.385
367,430.595
355,316.225
361,350.97
389,367.63
308,237.095
292,344.24
324,440.78
332,248.14
317,494.62
638,621.125
737,587.88
448,414.265
215,221.655
291,294.165
320,307.83
413,519.775
473,478.7
203,335.865
256,276.655
232,337.71
217,202.97
576,578.695
325,343.97
182,208.935
337,275.35
301,402.34
437,419.29
612,608.1
1039,903.465
590,660.585
263,266.935
220,381.58
219,205.28
306,382.445
284,298.4
409,408.565
302,253.815
392,524.755
486,370.58
342,487.28
150,257.97
571,648.175
576,774.35
367,269.18
454,471.24
222,273.545
506,544.97
502,397.46
216,277.91
349,492.73
629,728.365
298,314.675
433,297.955
355,275.3
179,306.475
259,402.62
327,302.86
600,476.925
278,244.985
477,505.955
584,507.725
585,563.07
454,482.13
502,512.135
409,411.435
581,542.1
397,490.515
517,626.265
1228,1009.725
570,553.425
212,237.92
115,165.99
821,690.78
523,548.755
634,536.935
354,389.95
760,468.19
444,404.71
776,904.84
202,242.595
335,334.76
909,997.42
414,438.16
518,579.72
397,466.095
337,254.44
195,243.265
322,273.315
487,458.79
125,231.45
224,368.04
556,473.845
494,527.085
2166,2255.025
319,337.775
381,487.975
245,220.75
353,365.41
441,510.65
275,380.485
434,479.065
448,392.15
307,352.93
614,625.57
501,517.055
435,453.845
606,635.07
541,564.22
4188,4150.065
320,295.24
794,818.93
583,531.435
620,525.63
122,213.65
295,362.595
916,922.28
446,345.17
477,554.1
246,243.225
438,399.865
498,502.725
391,302.1
485,417.265
227,186.83
516,407.985
433,402.895
424,441.955
237,278.035
253,216.295
773,756.565
533,462.25
936,591.23
731,676.85
506,427.33
619,527.2
548,514.405
396,356.95
670,538.02
1729,1736.08
370,396.57
425,494.56
701,853.935
225,360.415
710,823.95
398,452.43
